2016-10-28 14:47:49.8324 INFO 正常 - job1接口调用开始！
2016-10-28 14:47:58.1299 INFO 正常 - 获取文件目录成功
2016-10-28 14:47:58.4939 INFO 正常 - D:\WorkFiles\AMS\Codes\WindowsService\trunk\DJS_Service\ServiceTest\bin\Debug\JobFiles\job1\Temp_DaylReportSum.xlsx
2016-10-28 14:48:18.0400 INFO 正常 - 门店上海宝山盘古路店开始写入日报表
2016-10-28 14:48:39.8523 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型1数量0.00
2016-10-28 14:48:39.8523 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型2数量0.00
2016-10-28 14:48:39.8653 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型3数量0.00
2016-10-28 14:48:39.8653 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型4数量0.00
2016-10-28 14:48:39.8803 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型5数量0.00
2016-10-28 14:48:39.8803 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型6数量0.00
2016-10-28 14:48:39.8963 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型7数量0.00
2016-10-28 14:48:39.8963 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型8数量0.00
2016-10-28 14:48:39.8963 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型9数量27520.00
2016-10-28 14:48:39.9143 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型10数量34.00
2016-10-28 14:48:39.9143 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型11数量80.00
2016-10-28 14:48:39.9283 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型30数量0.00
2016-10-28 14:48:39.9283 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型31数量0.00
2016-10-28 14:48:39.9423 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型32数量0.00
2016-10-28 14:48:39.9423 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型33数量0.00
2016-10-28 14:48:39.9593 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型34数量0.00
2016-10-28 14:48:39.9593 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型35数量0.00
2016-10-28 14:48:39.9773 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型36数量0.00
2016-10-28 14:48:39.9773 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型37数量0.00
2016-10-28 14:48:39.9913 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型38数量0.00
2016-10-28 14:48:39.9913 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型39数量0.00
2016-10-28 14:48:40.0073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型40数量0.00
2016-10-28 14:48:40.0073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型41数量0.00
2016-10-28 14:48:40.0223 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型42数量0.00
2016-10-28 14:48:40.0223 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型43数量0.00
2016-10-28 14:48:40.0463 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型44数量0.00
2016-10-28 14:48:40.0543 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型45数量0.00
2016-10-28 14:48:40.0703 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型46数量0.00
2016-10-28 14:48:40.0703 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型47数量0.00
2016-10-28 14:48:40.0833 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型48数量0.00
2016-10-28 14:48:40.0833 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型49数量0.00
2016-10-28 14:48:40.1003 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型50数量0.00
2016-10-28 14:48:40.1003 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型51数量34.00
2016-10-28 14:48:40.1263 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型52数量0.00
2016-10-28 14:48:40.1303 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型53数量162.00
2016-10-28 14:48:40.1303 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型54数量0.00
2016-10-28 14:48:40.1303 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型55数量0.00
2016-10-28 14:48:40.1473 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型56数量0.00
2016-10-28 14:48:40.1473 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型57数量0.00
2016-10-28 14:48:40.1633 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型58数量0.00
2016-10-28 14:48:40.1633 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表模板第21列数据写入类型59数量0.00
2016-10-28 14:48:40.1773 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/18 0:00:00报表数据写入完成
2016-10-28 14:48:40.1773 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表数据开始写入
2016-10-28 14:48:40.1773 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型1数量0.00
2016-10-28 14:48:40.1933 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型2数量0.00
2016-10-28 14:48:40.1933 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型3数量0.00
2016-10-28 14:48:40.2073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型4数量400.00
2016-10-28 14:48:40.2073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型5数量0.00
2016-10-28 14:48:40.2243 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型6数量0.00
2016-10-28 14:48:40.2243 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型7数量0.00
2016-10-28 14:48:40.2243 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型8数量0.00
2016-10-28 14:48:40.2423 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型9数量27520.00
2016-10-28 14:48:40.2423 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型10数量34.00
2016-10-28 14:48:40.2553 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型11数量0.00
2016-10-28 14:48:40.2553 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型30数量0.00
2016-10-28 14:48:40.2703 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型31数量0.00
2016-10-28 14:48:40.2703 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型32数量0.00
2016-10-28 14:48:40.2703 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型33数量0.00
2016-10-28 14:48:40.2883 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型34数量0.00
2016-10-28 14:48:40.2883 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型35数量0.00
2016-10-28 14:48:40.3023 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型36数量0.00
2016-10-28 14:48:40.3023 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型37数量0.00
2016-10-28 14:48:40.3173 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型38数量0.00
2016-10-28 14:48:40.3173 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型39数量0.00
2016-10-28 14:48:40.3323 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型40数量0.00
2016-10-28 14:48:40.3323 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型41数量0.00
2016-10-28 14:48:40.3323 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型42数量0.00
2016-10-28 14:48:40.3523 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型43数量0.00
2016-10-28 14:48:40.3523 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型44数量0.00
2016-10-28 14:48:40.3663 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型45数量0.00
2016-10-28 14:48:40.3663 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型46数量0.00
2016-10-28 14:48:40.3823 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型47数量0.00
2016-10-28 14:48:40.3823 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型48数量0.00
2016-10-28 14:48:40.3963 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型49数量0.00
2016-10-28 14:48:40.3963 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型50数量0.00
2016-10-28 14:48:40.4123 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型51数量34.00
2016-10-28 14:48:40.4283 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型52数量0.00
2016-10-28 14:48:40.4283 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型53数量162.00
2016-10-28 14:48:40.4283 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型54数量0.00
2016-10-28 14:48:40.4453 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型55数量0.00
2016-10-28 14:48:40.4453 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型56数量0.00
2016-10-28 14:48:40.4583 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型57数量0.00
2016-10-28 14:48:40.4583 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型58数量0.00
2016-10-28 14:48:40.4783 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型59数量0.00
2016-10-28 14:48:40.4783 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/19 0:00:00报表数据写入完成
2016-10-28 14:48:40.4903 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表数据开始写入
2016-10-28 14:48:40.4903 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型1数量0.00
2016-10-28 14:48:40.5043 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型2数量0.00
2016-10-28 14:48:40.5043 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型3数量0.00
2016-10-28 14:48:40.5043 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型4数量0.00
2016-10-28 14:48:40.5223 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型5数量0.00
2016-10-28 14:48:40.5223 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型6数量0.00
2016-10-28 14:48:40.5363 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型7数量0.00
2016-10-28 14:48:40.5363 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型8数量0.00
2016-10-28 14:48:40.5513 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型9数量27520.00
2016-10-28 14:48:40.5513 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型10数量34.00
2016-10-28 14:48:40.5513 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型11数量0.00
2016-10-28 14:48:40.5693 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型30数量0.00
2016-10-28 14:48:40.5693 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型31数量0.00
2016-10-28 14:48:40.5843 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型32数量0.00
2016-10-28 14:48:40.5843 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型33数量0.00
2016-10-28 14:48:40.6003 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型34数量0.00
2016-10-28 14:48:40.6003 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型35数量0.00
2016-10-28 14:48:40.6163 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型36数量0.00
2016-10-28 14:48:40.6163 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型37数量0.00
2016-10-28 14:48:40.6323 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型38数量0.00
2016-10-28 14:48:40.6323 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型39数量0.00
2016-10-28 14:48:40.6463 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型40数量0.00
2016-10-28 14:48:40.6463 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型41数量0.00
2016-10-28 14:48:40.6603 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型42数量0.00
2016-10-28 14:48:40.6603 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型43数量0.00
2016-10-28 14:48:40.6753 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型44数量0.00
2016-10-28 14:48:40.6753 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型45数量0.00
2016-10-28 14:48:40.6943 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型46数量0.00
2016-10-28 14:48:40.6943 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型47数量0.00
2016-10-28 14:48:40.7073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型48数量0.00
2016-10-28 14:48:40.7073 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型49数量0.00
2016-10-28 14:48:40.7233 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型50数量0.00
2016-10-28 14:48:40.7233 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型51数量34.00
2016-10-28 14:48:40.7443 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型52数量0.00
2016-10-28 14:48:40.7443 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型53数量162.00
2016-10-28 14:48:40.7563 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型54数量0.00
2016-10-28 14:48:40.7563 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型55数量0.00
2016-10-28 14:48:40.7563 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型56数量0.00
2016-10-28 14:48:40.7723 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型57数量0.00
2016-10-28 14:48:40.7723 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型58数量0.00
2016-10-28 14:48:40.7873 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型59数量0.00
2016-10-28 14:48:40.7873 INFO 正常 - 门店：上海漕河泾沪闵路店日期：2016/10/20 0:00:00报表数据写入完成
2016-10-28 14:48:41.0113 INFO 正常 - 门店上海漕河泾沪闵路店日报表保存路径D:\ExcelReport\20161027\20161027144818\上海漕河泾沪闵路店.xlsx
2016-10-28 14:48:41.0633 INFO 正常 - 门店上海漕河泾沪闵路店结束日报表写入
2016-10-28 14:48:41.5834 INFO 正常 - 总部开始写入日报表
2016-10-28 14:48:41.8594 INFO 正常 -  总部 日期：2016/10/1 0:00:00报表数据开始写入
2016-10-28 14:48:41.8634 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型1数量500.00
2016-10-28 14:48:41.8634 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型2数量2980.00
2016-10-28 14:48:41.8784 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型3数量0.00
2016-10-28 14:48:41.8934 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型4数量300.00
2016-10-28 14:48:41.8934 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型5数量0.00
2016-10-28 14:48:41.9094 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型6数量0.00
2016-10-28 14:48:41.9094 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型7数量0.00
2016-10-28 14:48:41.9274 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型8数量0.00
2016-10-28 14:48:41.9394 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型9数量0.00
2016-10-28 14:48:41.9394 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型10数量0.00
2016-10-28 14:48:41.9394 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型11数量1200.00
2016-10-28 14:48:41.9584 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型30数量0.00
2016-10-28 14:48:41.9584 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型31数量0.00
2016-10-28 14:48:41.9754 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型32数量0.00
2016-10-28 14:48:41.9864 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型33数量0.00
2016-10-28 14:48:41.9864 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型34数量0.00
2016-10-28 14:48:41.9864 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型35数量0.00
2016-10-28 14:48:42.0044 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型36数量0.00
2016-10-28 14:48:42.0044 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型37数量0.00
2016-10-28 14:48:42.0174 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型38数量0.00
2016-10-28 14:48:42.0174 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型39数量0.00
2016-10-28 14:48:42.0334 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型40数量0.00
2016-10-28 14:48:42.0334 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型41数量0.00
2016-10-28 14:48:42.0334 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型42数量0.00
2016-10-28 14:48:42.0504 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型43数量0.00
2016-10-28 14:48:42.0504 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型44数量0.00
2016-10-28 14:48:42.0704 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型45数量0.00
2016-10-28 14:48:42.0864 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型46数量0.00
2016-10-28 14:48:42.0864 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型47数量0.00
2016-10-28 14:48:42.1004 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型48数量0.00
2016-10-28 14:48:42.1114 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型49数量0.00
2016-10-28 14:48:42.1114 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型50数量0.00
2016-10-28 14:48:42.1114 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型51数量721.00
2016-10-28 14:48:42.1514 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型52数量1.00
2016-10-28 14:48:42.1584 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型53数量1036.00
2016-10-28 14:48:42.1584 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型54数量0.00
2016-10-28 14:48:42.1584 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型55数量3.00
2016-10-28 14:48:42.1764 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型56数量0.00
2016-10-28 14:48:42.1764 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型57数量0.00
2016-10-28 14:48:42.1884 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型58数量9.00
2016-10-28 14:48:42.1884 INFO 正常 - 总部日期：2016/10/1 0:00:00报表模板第4列数据写入类型59数量0.00
2016-10-28 14:48:42.2044 INFO 正常 - 总部日期：2016/10/1 0:00:00报表数据写入完成
2016-10-28 14:48:42.2044 INFO 正常 -  总部 日期：2016/10/2 0:00:00报表数据开始写入
2016-10-28 14:48:42.2044 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型1数量0.00
2016-10-28 14:48:42.2224 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型2数量8132.00
2016-10-28 14:48:42.2224 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型3数量0.00
2016-10-28 14:48:42.2354 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型4数量835.00
2016-10-28 14:48:42.2354 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型5数量0.00
2016-10-28 14:48:42.2534 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型6数量0.00
2016-10-28 14:48:42.2534 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型7数量0.00
2016-10-28 14:48:42.2674 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型8数量0.00
2016-10-28 14:48:42.2674 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型9数量0.00
2016-10-28 14:48:42.2674 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型10数量0.00
2016-10-28 14:48:42.2854 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型11数量1360.00
2016-10-28 14:48:42.2854 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型30数量0.00
2016-10-28 14:48:42.3014 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型31数量0.00
2016-10-28 14:48:42.3014 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型32数量0.00
2016-10-28 14:48:42.3154 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型33数量0.00
2016-10-28 14:48:42.3154 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型34数量0.00
2016-10-28 14:48:42.3294 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型35数量0.00
2016-10-28 14:48:42.3294 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型36数量0.00
2016-10-28 14:48:42.3464 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型37数量0.00
2016-10-28 14:48:42.3464 INFO 正常 - 总部日期：2016/10/2 0:00:00报表模板第5列数据写入类型38数量0.00
